target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,beginner,,50000,0,0,0,1.2481182796,37.803667939,5.4118871173,0,1,10.346133693,45038
0,OTHER,elementary,Corporate,85780,0,1,0,0.9548611111,35.438356164,6.2904109589,1,1,9.3486862789,45046
0,OTHER,elementary,,73000,0,0,,,35,3.3753424658,,,10.205479452,45055
0,2NDFL,elementary,,11152,0,0,0,1.5933019713,33.113578861,8.7628939292,1,1,2.7628939292,45056
0,OTHER,elementary,Corporate,60708,0,1,0,0.57484319,52.475409836,0.543715847,1,1,7.4228460214,45058
0,OTHER,elementary,Corporate,28795,0,1,,,25.254921776,0.7158469945,,,5.2494423235,45070
0,OTHER,elementary,Corporate,85209,0,1,0,0.5025089606,44.754098361,2.5321131821,0,1,1.0362227712,45076
0,OTHER,high,,114500,0,0,0,0.4412858423,25.830136986,0.9378920578,0,0,5.7095890411,45079
0,OTHER,elementary,Corporate,83085,0,1,,,26.95890411,0.2410958904,,,6.5753424658,45080
0,2NDFL,elementary,,95538,0,0,,,27.830601093,5.2558874167,,,7.8196721311,45085
0,OTHER,elementary,Corporate,38876,0,1,0,0.3105062724,30.536986301,2.1780821918,0,0,6.3287671233,45097
0,OTHER,elementary,Corporate,20714,0,1,0,,26.938071712,1.940811438,0,0,6.6668388352,45099
0,OTHER,advanced,Corporate,14546,0,1,,,29.761269556,5.251680515,,,0.6270229808,45101
0,OTHER,elementary,,291633,0,0,0,-0.331765233,33.149382439,3.5123287671,1,1,10.134246575,45103
0,OTHER,advanced,,22000,0,0,2,0.3775537634,25.583561644,1.3780821918,0,0,5.1260947676,45115
0,OTHER,elementary,,40000,0,0,1,0.6051523297,29.408668313,4.6666666667,1,1,9.3155176286,45116
0,OTHER,elementary,,75000,0,0,2,0.2782706093,35.789041096,0.2903510742,0,0,5.3178082192,45121
0,OTHER,advanced,,60000,0,0,1,0.3372983871,50.487798488,0.6229508197,0,0,5.3891683509,45123
0,2NDFL,advanced,,22870,0,1,1,0.5048611111,29.37260274,6.8164383562,1,1,9.2275095441,45128
0,2NDFL,beginner,,153457,0,0,0,0.5021729391,41.036222771,2.3458118123,0,0,9.1951268808,45135
0,OTHER,elementary,Corporate,133446,0,1,0,0.4081765233,31.471232877,9.4356164384,0,0,4.0602739726,45137
0,OTHER,elementary,Corporate,72968,0,1,1,0.5407482079,27.556164384,3.3917808219,0,0,7.3643835616,45141
0,OTHER,elementary,,25000,0,0,1,0.799327957,37.795291564,13.718579235,0,0,10.691181975,45143
0,OTHER,elementary,,45000,0,0,2,0.7888664875,25.15890411,1.8575342466,0,0,5.0794520548,45146
0,OTHER,elementary,,45000,0,0,0,42.608512545,37.510360057,2.5076203309,0,0,0.5382513661,45152
0,2NDFL,elementary,,30450,0,0,0,1.2522849462,49.903001722,7.737704918,0,0,4.8208099409,45163
0,OTHER,elementary,Corporate,97508,0,1,1,0.2084453405,45.750684932,1.2,0,0,0.6289617486,45169
0,OTHER,elementary,Corporate,97508,0,1,1,0.2084453405,45.750684932,1.2,0,0,0.6289617486,45170
0,OTHER,elementary,Corporate,97508,0,1,1,0.2084453405,45.750684932,1.2,0,0,0.6289617486,45171
0,2NDFL,advanced,,26163,0,0,1,-0.138933692,30.961643836,7.8575342466,1,1,9.3190508272,45175
0,2NDFL,elementary,,69819,0,0,1,0.7963485663,36.475409836,0.9706340295,0,0,11.365154577,45183
0,2NDFL,advanced,,63764,0,0,,,36.142465753,4.197260274,,,15.180821918,45187
0,OTHER,elementary,Corporate,139000,0,1,2,0.6301299283,30.057534247,1.7863013699,0,0,4.6371584699,45189
0,OTHER,elementary,Corporate,139000,0,1,2,0.6301299283,30.057534247,1.7863013699,0,0,4.6371584699,45190
0,OTHER,elementary,Corporate,155036,0,1,1,0.4661738351,31.184811737,0.4945355191,0,0,11.154674751,45194
0,OTHER,elementary,Corporate,43740,0,1,0,0.3490815412,43.750684932,0.5687177184,0,0,10.221917808,45204
0,2NDFL,beginner,VIP,172244,0,0,0,1,48.989168351,6.7782094468,0,0,3.9179354742,45207
0,OTHER,elementary,Corporate,121924,0,1,0,0.3107078853,31.375342466,2.2657534247,0,0,10.506849315,45210
0,OTHER,elementary,Corporate,88113,0,1,0,0.5333781362,30.885215959,1.3811063702,0,0,9.9920652743,45211
0,OTHER,elementary,Corporate,32962,0,1,0,72.827710573,32.300546448,12.030054645,0,0,10.444441949,45213
0,2NDFL,elementary,,,0,1,1,0.6029793907,27.688277566,4.6857923497,0,0,7.5732090725,45218
0,OTHER,elementary,Corporate,73797,0,0,2,0,25.299505951,1.4716370986,1,1,5.192948574,45222
0,OTHER,elementary,Corporate,100661,0,1,0,0.464359319,36.207650273,5.3185717494,0,0,11.737704918,45223
0,OTHER,beginner,,56000,0,0,,,36.120218579,10.322172318,,,11.453551913,45225
0,2NDFL,advanced,,19913,0,0,0,8.8869175627,42.284931507,1.304109589,0,0,13.591780822,45227
0,2NDFL,elementary,,88840,0,0,0,,30.805479452,8.2870050153,3,3,5.1397260274,45228
0,OTHER,elementary,,125000,0,0,0,2.7946684588,37.719245453,5.1466427128,0,0,9.4534920278,45230
0,OTHER,elementary,Corporate,29961,0,1,1,1.2474238351,29.635616438,6.0849315068,0,0,9.0990343589,45240
0,2NDFL,elementary,Corporate,69397,0,0,1,1.2789202509,43.608219178,0.6767123288,2,2,2.9863013699,45245
0,OTHER,advanced,,70000,0,0,1,-0.138552867,52.693150685,10.024657534,1,1,6.8,45253
0,OTHER,elementary,Corporate,41325,0,1,0,5.8952508961,43.315203234,0.4972677596,0,0,0.306010929,45259
0,2NDFL,elementary,,131462,0,0,0,,35.643962871,14.750812187,1,1,2.2686204057,45268
0,OTHER,elementary,,55000,0,0,,,45.080282955,7.4383561644,,,0.0191780822,45281
0,OTHER,elementary,Corporate,80920,0,1,,,25.229942361,0.4874766075,,,5.0463807171,45288
0,2NDFL,elementary,,38783,0,0,,,43.304109589,1.4684931507,,,4.2657534247,45290
0,OTHER,advanced,Corporate,40000,0,1,2,0.5000672043,38.21369863,3.3643835616,1,1,11.920547945,45292
0,OTHER,beginner,,200000,0,0,,,49.096676398,20.968261097,,,4.0767123288,45297
0,2NDFL,elementary,,12149,0,0,0,55.603987455,44.461748634,3.1464630586,0,0,4.2759562842,45299
0,OTHER,advanced,Corporate,109973,0,1,0,0.3811827957,28.035519126,1.1879332285,0,0,7.4644808743,45304
0,OTHER,beginner,,105000,0,0,0,1.2472446237,52.390710383,12.538251366,0,0,7.3598323228,45305
0,OTHER,elementary,,65000,0,0,,,28.83760012,5.5444494348,,,8.1639344262,45308
0,OTHER,high,,25000,0,0,3,0.7980510753,41.236544652,21.989969309,0,0,9.5680515009,45309
0,OTHER,elementary,Corporate,250000,0,0,1,1.1522849462,33.8,2.7945205479,0,0,10.654794521,45311
0,2NDFL,advanced,,27319,0,0,0,0.3084901434,30.183561644,0.6428100906,0,1,9.3123287671,45316
0,OTHER,elementary,Corporate,62976,0,1,0,,28.757249794,6.0230032188,0,0,7.7868852459,45326
0,OTHER,elementary,Corporate,66557,0,1,0,,45.110839135,4.1256830601,0,1,0.0245901639,45329
0,2NDFL,elementary,,32948,0,0,1,0.6697580645,27.655243656,2.063462834,0,1,7.6360655738,45330
0,OTHER,elementary,,65000,0,0,0,2.8600134409,31.983606557,0.8202634928,0,0,10.094236096,45338
0,OTHER,elementary,,65000,0,0,0,2.8600134409,31.983606557,0.8202634928,0,0,10.094236096,45339
0,2NDFL,elementary,,41492,0,0,,,50.309589041,3.9698630137,,,5.1919904184,45341
0,2NDFL,elementary,,120060,0,0,,,31.309589041,2.8931506849,,,11.038356164,45346
0,OTHER,advanced,,85000,0,0,,,30.421917808,2.3178082192,,,10.271232877,45349
0,2NDFL,elementary,,22051,0,0,5,0.664516129,34.695890411,6.1342465753,0,1,9.698630137,45355
0,OTHER,elementary,,50000,0,0,2,-0.308445341,41.630264241,2.9205479452,0,0,10.463013699,45356
0,OTHER,elementary,Corporate,182926,0,1,0,0.2379928315,48.15890411,6.002739726,0,0,3.1369863014,45361
0,2NDFL,elementary,,163446,0,0,0,69.723207885,41.239119695,1.7350101055,1,1,9.5898046261,45363
0,OTHER,advanced,Corporate,14320,0,1,,,36.617486339,0.4153005464,,,10.946126207,45366
0,2NDFL,advanced,,26570,0,0,,,28.670342091,1.8876712329,,,8.0273972603,45368
0,OTHER,advanced,,25000,0,0,0,26.724977599,51.274743619,0.5546448087,0,0,6.0720038925,45376
0,OTHER,elementary,Corporate,70189,0,1,,,27.043835616,1.9917808219,,,6.8602739726,45377
0,2NDFL,elementary,,118916,0,0,,,42.39118946,6.6350250767,,,9.3500935699,45380
0,OTHER,elementary,Corporate,80190,0,1,0,52.792562724,43.498922075,0.5382513661,0,0,9.1838535819,45388
0,OTHER,beginner,Corporate,85560,0,1,,,42.321318961,1.4418669062,,,8.8363874542,45396
0,OTHER,advanced,Corporate,42371,0,1,,,25.44109589,0.4353619283,,,4.7987499064,45397
0,2NDFL,elementary,,96360,0,0,1,0.3436603943,43.192551838,0.8857025226,1,1,10.26652444,45400
0,OTHER,advanced,Corporate,21642,0,1,0,1.5023073477,28.729852534,2.14629089,0,0,7.6857923497,45408
0,OTHER,high,,130000,0,0,1,0.7579749104,34.978688525,0.9978666068,0,0,7.5759487986,45412
0,OTHER,elementary,Corporate,95773,0,1,0,1349.7600134,25.620600344,0.3387978142,,,0.2568306011,45415
0,OTHER,high,,65000,0,0,0,7,40.393712104,11.326027397,0,0,9.3835616438,45421
0,OTHER,advanced,,30000,0,0,,,35.512328767,1.4015944307,,,10.353424658,45422
0,2NDFL,elementary,,23174,0,0,1,0.9495519713,27.573021933,1.5237068643,0,0,4.9237068643,45431
0,OTHER,elementary,,80000,0,0,1,1.1506272401,29.302792125,1.4534770567,0,0,8.9740250019,45433
0,OTHER,elementary,Corporate,22252,0,1,0,18.46890681,34.531506849,0.5477805225,1,1,9.9671232877,45437
0,OTHER,elementary,,40000,0,0,1,0.8859318996,39.085043791,5.6905232428,1,1,9.3590163934,45439
0,OTHER,advanced,Corporate,21324,0,1,,,51.134246575,5.2198293285,,,6.0849315068,45442
0,OTHER,elementary,Corporate,87000,0,1,0,0.3763888889,28.092896175,6.6951343663,1,1,6.6430795718,45444
0,OTHER,elementary,,15000,0,0,0,4.4669354839,28.913301894,5.2684931507,0,0,7.4465753425,45449
0,2NDFL,elementary,,63816,0,0,1,0.5091397849,27.93989071,0.7199565836,0,0,7.8469945355,45456
0,OTHER,elementary,Corporate,40776,0,1,1,0.5786066308,30.736050603,3.2565985478,0,0,4.5853656711,45457
0,OTHER,advanced,Corporate,11684,0,1,0,,49.767123288,0.5441275545,0,0,4.7271876637,45460
0,OTHER,elementary,Corporate,44618,0,1,0,5.56265681,26.153424658,1.9726027397,0,0,6.1123287671,45461
0,2NDFL,high,Corporate,119999,0,0,0,33.245430108,26.493150685,0.7908675799,1,1,6.3342465753,45465
0,OTHER,beginner,Corporate,64755,0,1,2,0.4045250896,31.825136612,3.8196721311,0,0,6.4820046411,45470
0,2NDFL,elementary,,45812,0,0,0,40.465255376,31.456044614,6.4204281758,0,0,8.9217980388,45477
0,OTHER,elementary,Corporate,25364,0,1,1,0.8530017921,30.594520548,2.3917808219,0,0,5.0336177858,45482
0,OTHER,elementary,,100000,0,0,0,3.0788082437,36.735496669,1.8779624223,0,0,5.8971405045,45485
0,OTHER,elementary,Corporate,25300,0,1,,,28.101092896,0.9076203309,,,7.8961748634,45488
0,2NDFL,advanced,,33024,0,0,,,41.353506999,2.5506849315,,,9.8219178082,45489
0,OTHER,elementary,Corporate,222797,0,1,,,35.06588068,5.2877984879,,,11.819305337,45497
0,OTHER,elementary,Corporate,9532,0,1,0,21.36859319,27.149711805,0.368889887,0,0,3.3907103825,45498
0,OTHER,elementary,,120000,0,0,,,46.030136986,12.918713976,,,0.9952167078,45504
0,OTHER,elementary,,37000,0,0,0,0.4683915771,28.587431694,3.0831125084,0,0,7.9590163934,45505
0,OTHER,elementary,,80000,0,0,,,39.565304289,6.6639344262,,,11.310509769,45515
0,OTHER,elementary,,150000,0,0,0,11.857571685,38.40640018,0.8310577139,0,0,4.4453551913,45519
0,OTHER,elementary,,78000,0,0,0,,43.43715847,6.3797140505,0,0,10.231768845,45523
0,OTHER,elementary,,0,0,1,1,0.2740367384,25.345205479,5.1564712928,1,1,5.2411707463,45527
0,2NDFL,elementary,,24928,0,0,0,58.472177419,29.100613818,3.9535519126,0,0,8.7444494348,45528
0,OTHER,elementary,,49000,0,0,,,40.460273973,9.4265289318,,,12.024657534,45541
0,OTHER,advanced,Corporate,20805,0,1,2,0.4732302867,38.682483719,16.808743169,0,0,3.9863387978,45547
0,OTHER,elementary,Corporate,49862,0,1,,,31.276712329,2.3863013699,,,1.6876712329,45549
0,OTHER,elementary,Corporate,39457,0,1,1,0.7884632616,25.847825436,1.5902911895,0,0,5.7272774908,45552
0,OTHER,elementary,Corporate,39457,0,1,1,0.7884632616,25.847825436,1.5902911895,0,0,5.7272774908,45553
0,2NDFL,elementary,,266545,0,0,,,33.364435961,2.704109589,,,10.882191781,45566
0,2NDFL,elementary,Corporate,37694,0,1,1,1.3708781362,29.642016618,0.4508196721,0,0,6.6009207276,45568
0,OTHER,advanced,Corporate,21319,0,1,1,0.5622087814,42.745010854,20.317613594,0,0,9.0847368815,45569
0,OTHER,high,Corporate,33750,0,1,0,19.794399642,26.287955685,0.3770491803,0,0,6.2139830826,45571
0,OTHER,elementary,Corporate,66338,0,1,0,11.185707885,34.284931507,11.432876712,0,0,12.243581106,45577
0,2NDFL,elementary,,122598,0,0,1,0.5987679211,42.239276892,1.4091399057,0,1,10.387222097,45578
0,2NDFL,elementary,,122598,0,0,1,0.5987679211,42.239276892,1.4091399057,0,1,10.387222097,45579
0,OTHER,elementary,Corporate,60184,0,1,,,45.290410959,1.5917808219,,,0.0876712329,45583
0,2NDFL,advanced,,31053,0,0,1,0.7887320789,43.287783517,5.8740848866,0,0,9.7069615989,45586
0,OTHER,advanced,Corporate,109244,0,1,2,0.3093189964,25.605479452,4.8976120967,1,1,2.9780821918,45592
0,OTHER,high,Corporate,35823,0,1,,,30.860273973,11.506849315,,,10.490410959,45602
0,OTHER,elementary,Corporate,57728,0,1,0,,42.605479452,0.5308855453,0,0,11.553424658,45607
0,OTHER,high,,70000,0,0,0,27.510237455,31.38630137,0.1589041096,1,1,10.553424658,45609
0,OTHER,elementary,Corporate,36716,0,1,1,1.3413306452,27.543715847,1.5528258103,0,0,2.2980312898,45615
0,2NDFL,elementary,,,0,1,,,25.083097537,2.498630137,,,5.0694363351,45617
0,OTHER,elementary,Corporate,116904,0,1,,,41.835616438,2.895890411,,,11.298630137,45621
0,OTHER,elementary,Corporate,49966,0,1,,,30.210360057,0.6843326596,,,9.9309080021,45625
0,OTHER,advanced,Corporate,84179,0,1,,,29.501369863,4.831731417,,,5.4739726027,45626
0,OTHER,elementary,Corporate,66319,0,1,2,0.4117831541,42.617209372,3.4720038925,0,0,10.02542855,45627
0,OTHER,elementary,Corporate,66319,0,1,2,0.4117831541,42.617209372,3.4720038925,0,0,10.02542855,45628
0,OTHER,elementary,,83471,0,0,0,0.6308019713,37.27183921,1.1595104424,0,0,11.403346059,45630
0,OTHER,elementary,,83471,0,0,0,0.6308019713,37.27183921,1.1595104424,0,0,11.403346059,45632
0,2NDFL,beginner,,122421,0,0,2,0.2188396057,27.450737331,1.4808743169,0,0,7.3575866457,45650
0,OTHER,elementary,Corporate,83475,0,1,0,0.6674283154,26.715674826,6.4499214013,1,1,6.619784415,45653
0,OTHER,elementary,Corporate,139425,0,1,0,0.1849014337,37.978082192,4.0356164384,1,1,12.495890411,45666
0,OTHER,elementary,Corporate,139425,0,1,0,0.1849014337,37.978082192,4.0356164384,1,1,12.495890411,45667
0,OTHER,elementary,Corporate,29207,0,1,,,47.163934426,0.5641964219,,,2.1477580657,45668
0,2NDFL,advanced,,97208,0,0,0,0.541890681,45.220435661,2.8313945655,1,1,0.1174863388,45670
0,2NDFL,elementary,,29179,0,0,,,28.276712329,7.0438356164,,,7.4712328767,45671
0,OTHER,elementary,Corporate,87348,0,1,1,1.0908378136,25.82739726,0.3726027397,1,1,5.7753424658,45674
0,OTHER,beginner,,80000,0,0,0,18.959453405,44.660273973,2.0931506849,2,2,12.652054795,45679
0,2NDFL,beginner,,,0,1,1,0.3797043011,27.416887492,2.5675724231,0,0,7.3237368066,45686
0,OTHER,elementary,Corporate,50655,0,1,,,43.530054645,14.984983906,,,8.7548469197,45687
0,2NDFL,elementary,,21227,0,0,,,50.753424658,6.3835616438,,,2.7205479452,45689
0,OTHER,elementary,Corporate,76891,0,1,0,36.925918459,33.649127929,3.7650273224,1,1,8.1285799835,45690
0,OTHER,elementary,,60000,0,0,0,0.5724014337,28.304109589,2.8712328767,1,1,8.0465753425,45692
0,OTHER,elementary,,60000,0,0,0,0.5724014337,28.304109589,2.8712328767,1,1,8.0465753425,45693
0,OTHER,advanced,,40000,0,0,0,0.310797491,49.262414851,14.056935399,0,0,4.1721311475,45695
0,OTHER,elementary,Corporate,13619,0,1,0,,26.361643836,1.6849315068,0,0,6.304109589,45704
0,2NDFL,high,,39150,0,0,0,0.7988799283,35.161643836,2.2904109589,1,1,7.9698630137,45707
0,OTHER,advanced,Corporate,49698,0,1,1,1.0561379928,50.890410959,7.8465753425,0,0,0.2408488659,45712
0,OTHER,advanced,Corporate,49698,0,1,1,1.0561379928,50.890410959,7.8465753425,0,0,0.2408488659,45713
0,OTHER,elementary,Corporate,94524,0,1,,,25.084549742,1.4215360431,,,4.9968785089,45717
0,2NDFL,elementary,,114964,0,0,,,51.942622951,1.0222022606,,,6.4660378771,45729
0,2NDFL,beginner,,,0,1,,,33.504109589,3.4219178082,,,9.997260274,45733
0,OTHER,elementary,Corporate,50000,0,1,,,39.1413504,0.6591586197,,,12.051912568,45734
0,2NDFL,elementary,,36817,0,0,0,,36.587431694,11.304873119,1,1,11.151448462,45735
0,OTHER,advanced,Corporate,34606,0,1,,,34.985186017,1.5742271128,,,8.5002545101,45736
0,OTHER,elementary,Corporate,163049,0,1,2,0.4995295699,25.860273973,4.3531926042,2,2,5.7780821918,45741
0,OTHER,elementary,Corporate,163049,0,1,2,0.4995295699,25.860273973,4.3531926042,2,2,5.7780821918,45742
0,OTHER,elementary,,31320,0,0,0,1.0511648746,37.217097088,5.4329440826,1,1,9.6904109589,45746
0,2NDFL,advanced,,17597,0,0,0,53.08608871,58.607463133,10.771846695,,,11.407103825,45747
0,2NDFL,advanced,,34800,0,0,0,9.2846326165,48.409851037,5.6125907628,0,0,3.3276592559,45748
0,2NDFL,advanced,Corporate,28652,0,1,0,,25.723287671,3.0575342466,0,0,5.6602739726,45754
0,OTHER,elementary,,45000,0,0,,,26.211887117,0.3907103825,,,6.0146268433,45755
0,2NDFL,elementary,,58766,0,0,,,25.534246575,0.7794445692,,,5.498630137,45756
0,OTHER,elementary,Corporate,10327,0,1,1,0.7336917563,29.230586122,5.1703121491,0,0,1.1675724231,45760
0,OTHER,advanced,Corporate,8365,0,1,0,59.504883513,40.978853208,14.633647728,,,9.5925518377,45761
0,OTHER,elementary,Corporate,37618,0,1,2,1.2816532258,47.83316865,1.5646754997,0,0,2.803031664,45770
0,OTHER,high,Corporate,36171,0,1,1,0.6697580645,33.824657534,0.5689797141,0,0,11.342465753,45773
0,2NDFL,elementary,,52499,0,0,,,34.652054795,0.5966763979,,,9.9753424658,45775
0,OTHER,elementary,,30000,0,0,0,17.572535842,37.737278239,1.9646754997,0,0,10.403031664,45777
0,2NDFL,elementary,,39192,0,0,,,45.631312224,1.869017142,,,0.5369863014,45778
0,OTHER,high,,35000,0,0,0,0.3778449821,25.039688599,0.2794520548,1,3,4.9440601841,45780
0,2NDFL,elementary,,31869,0,0,1,1.1190636201,41.472318287,4.0136612022,0,1,8.6860169174,45786
0,OTHER,advanced,,38000,0,0,2,0.344578853,37.857534247,16.986750505,0,0,11.282191781,45790
0,OTHER,elementary,Corporate,75840,0,1,0,,35.386907703,0.6147540984,0,0,10.417044689,45793
0,OTHER,elementary,Corporate,60554,0,1,0,1.1769041219,27.494535519,4.0300546448,0,0,7.2321131821,45795
0,OTHER,elementary,Corporate,93379,0,1,,,28.719058313,1.4998802306,,,8.3715846995,45802
0,OTHER,elementary,Corporate,35421,0,1,,,29.483112508,0.412568306,,,9.3543453851,45803
0,2NDFL,elementary,,64999,0,0,,,44.491803279,0.3907103825,,,9.5678868179,45807
0,OTHER,elementary,Corporate,92365,0,1,0,1.3077284946,34.789041096,4.2054794521,0,0,10.865753425,45810
0,OTHER,elementary,,40000,0,0,1,0.6321236559,41.79923647,2.3636200314,0,0,3.412568306,45818
0,OTHER,advanced,Corporate,43808,0,1,2,0.7659050179,36.721805524,5.08344936,0,0,11.349202785,45822
0,2NDFL,advanced,,66262,0,0,,,42.679452055,2.3863013699,,,2.7698630137,45824
0,OTHER,elementary,,150000,0,0,,,39.717808219,1.3550190883,,,11.504109589,45830
0,OTHER,elementary,,100000,0,0,1,0.2719310036,29.355049031,6.993405195,0,0,8.5413504005,45839
0,OTHER,elementary,Corporate,250022,0,1,0,6.2134184588,36.683329591,8.0136986301,1,1,11.594520548,45847
0,OTHER,elementary,,80000,0,0,1,0.5717741935,27.673972603,1.7123287671,0,0,7.5095890411,45850
0,2NDFL,elementary,,19090,0,0,,,51.791780822,2.5698630137,,,6.7342465753,45852
0,OTHER,elementary,Corporate,30757,0,1,1,0.4088485663,28.946605285,3.1506849315,1,1,7.0904109589,45854
0,OTHER,elementary,Corporate,50323,0,0,,,37.61154278,6.5369863014,,,12.282191781,45858
0,OTHER,elementary,,55000,0,0,0,0.3750896057,46.923729321,2.4990717868,0,0,1.8826334306,45860
0,OTHER,elementary,Corporate,48653,0,1,,,28.951949996,4,,,8.8426603788,45867
0,OTHER,elementary,Corporate,50859,0,1,1,0.6316084229,26.256418894,0.9797065649,0,0,6.2043640991,45868
0,OTHER,beginner,,50000,0,0,,,47.015323003,3.4071038251,,,1.8755969758,45873
0,OTHER,beginner,Corporate,204794,0,1,0,1.9184139785,42.575626918,12.896174863,0,0,10.260558425,45876
0,OTHER,elementary,,100000,0,0,1,0.928718638,31.423497268,3.9043715847,0,0,3.4726775956,45877
0,2NDFL,elementary,,36756,0,0,,,29.723871547,1.5216857549,,,8.3561643836,45884
0,2NDFL,advanced,,45278,0,0,0,11.602889785,28.178007336,2.8602739726,,,5.498630137,45899
0,OTHER,high,Corporate,37199,0,1,,,27.397260274,3.1589041096,,,0.1890410959,45912
0,OTHER,beginner,,100000,0,0,1,0.3408378136,31.222838536,3.7486338798,0,0,10.00640018,45914
0,OTHER,beginner,,174778,0,0,0,55.153875448,34.739726027,8.4794520548,1,1,5.6876712329,45916
0,OTHER,advanced,Corporate,38913,0,1,1,0.9841845878,26.030136986,0.8484392544,2,2,2.3123287671,45919
0,OTHER,high,Corporate,46980,0,1,0,0.2753136201,40.393442623,0.4590163934,0,0,4.0081967213,45920
0,2NDFL,elementary,,85712,0,0,0,9.7367831541,26.561643836,0.9351598174,1,2,6.4301369863,45923
0,OTHER,advanced,,45000,0,0,0,3.0846550179,50.699880231,19.365633655,0,0,5.639606258,45935
0,OTHER,elementary,Corporate,66615,0,1,,,29.839284378,0.8118871173,,,0.2103825137,45942
0,2NDFL,elementary,,27548,0,0,0,26.959139785,26.490410959,3.5506849315,1,1,6.4630136986,45943
0,OTHER,advanced,Corporate,31277,0,0,0,1.0575716846,32.807852384,3.9260273973,1,1,11.375342466,45947
0,2NDFL,beginner,,60993,0,0,,,28.939411633,5.5377722883,,,1.3027996107,45948
0,OTHER,elementary,VIP,760131,0,1,0,,42.638356164,15.975342466,0,0,11.142465753,45951
0,OTHER,elementary,Corporate,91662,0,1,3,0.374171147,26.761643836,1.701369863,0,0,6.6876712329,45964
0,OTHER,elementary,Corporate,91662,0,1,3,0.374171147,26.761643836,1.701369863,0,0,6.6876712329,45965
