,ID,INCOME_BASE_TYPE,CREDIT_PURPOSE,INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_TYPE,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,EMPL_PROPERTY,EMPL_FORM,FAMILY_STATUS,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage
5480,1109616,2НДФЛ,Ремонт,1.0,0.49,мужской,2,0,высшее,специалист,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5481,1109636,Форма банка (без печати работодателя),Покупка автомобиля,0.0,0.19,мужской,0,0,среднее-специальное,вспомогательный персонал,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5482,1109656,Свободная форма с печатью работодателя,Покупка автомобиля,0.0,0.31,женский,0,0,высшее,специалист,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5483,1109676,Форма банка (без печати работодателя),Ремонт,1.0,0.56,мужской,1,0,высшее,специалист,< 50,0.0,31.0,49.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5484,1109696,Поступление зарплаты на счет,Ремонт,0.0,0.28,мужской,1,0,незаконченное высшее,менеджер среднего звена,>250,0.0,80.0,35.0,Торговля,ООО,женат / замужем,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5485,1109716,Поступление зарплаты на счет,Покупка автомобиля,1.0,0.48,мужской,0,0,среднее-специальное,рабочий,>250,0.0,244.0,55.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5486,1109736,Поступление зарплаты на счет,Ремонт,1.0,0.22,мужской,0,0,высшее,специалист,< 50,0.0,50.0,33.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5487,1109756,Свободная форма с печатью работодателя,Покупка недвижимости/ строительство,0.0,0.44,женский,0,0,среднее-специальное,вспомогательный персонал,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5488,1109776,2НДФЛ,Ремонт,1.0,0.59,женский,1,0,среднее-специальное,вспомогательный персонал,>250,1.0,131.0,44.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5489,1109796,Поступление зарплаты на счет,Ремонт,1.0,0.28,женский,0,0,высшее,рабочий,>250,0.0,104.0,38.0,Другое,ООО,женат / замужем,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,48.0,2.0,0.0,1.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5490,1109816,Форма банка (без печати работодателя),Покупка автомобиля,0.0,0.49,женский,1,0,высшее,менеджер среднего звена,< 50,0.0,11.0,40.0,Торговля,ООО,холост / не замужем,1.0,0.0,0.0,0.0,0.0,0.0082644628,1.0,0.0,0.0,0.0,0.3333333333,3.0,3.0,120.0,6.0,2.0,0.0,11.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5491,1109836,Поступление зарплаты на счет,Покупка автомобиля,1.0,0.49,мужской,0,0,второе высшее,рабочий,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5492,1109856,Свободная форма с печатью работодателя,Покупка недвижимости/ строительство,1.0,0.4,мужской,0,0,высшее,вспомогательный персонал,>250,3.0,17.0,30.0,Торговля,ООО,холост / не замужем,0.0,0.0,0.0,0.0,0.0,0.3571428571,0.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,9.0,3.0,1.0,1.0,6.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5493,1109876,Свободная форма с печатью работодателя,Ремонт,0.0,0.33,женский,0,0,высшее,менеджер высшего звена,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5494,1109896,Форма банка (без печати работодателя),Ремонт,0.0,0.4,мужской,2,0,высшее,менеджер высшего звена,< 50,0.0,85.0,40.0,Торговля,ООО,повторный брак,1.0,1.0,0.0,0.0,0.0,0.093220339,1.0,0.0,0.0,0.0,0.3,4.0,6.0,214.0,10.0,2.0,0.0,29.0,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5495,1109916,2НДФЛ,Ремонт,0.0,0.44,женский,1,0,высшее,специалист,>250,3.0,12.0,26.0,Другое,ОАО,женат / замужем,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
5496,1109936,Форма банка (без печати работодателя),Ремонт,1.0,0.44,женский,2,0,незаконченное высшее,менеджер среднего звена,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497,1109956,2НДФЛ,Покупка недвижимости/ строительство,1.0,0.59,мужской,0,0,среднее-специальное,вспомогательный персонал,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498,1109976,2НДФЛ,Покупка недвижимости/ строительство,1.0,0.24,женский,2,0,среднее-специальное,рабочий,>250,0.0,234.0,37.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5499,1109996,Форма банка (без печати работодателя),Ремонт,1.0,0.31,женский,0,0,среднее-специальное,менеджер по продажам,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,1110016,Свободная форма с печатью работодателя,Отпуск,1.0,0.24,женский,0,0,Высшее/Второе высшее/Ученая степень,менеджер высшего звена,>250,0.0,14.0,33.0,Строительство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5501,1110036,Форма банка (без печати работодателя),Ремонт,1.0,0.19,мужской,1,0,высшее,менеджер высшего звена,< 50,0.0,17.0,33.0,Торговля,ООО,женат / замужем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,7.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5502,1110056,2НДФЛ,Ремонт,1.0,0.49,мужской,1,0,высшее,вспомогательный персонал,>250,1.0,54.0,48.0,Другое,Государственное предприятие,женат / замужем,1.0,1.0,0.0,0.0,0.0,0.0287356322,1.0,0.0,0.0,0.0,0.4285714286,3.0,4.0,169.0,7.0,2.0,2.0,19.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5503,1110076,Форма банка (без печати работодателя),Ремонт,1.0,0.49,мужской,0,0,высшее,менеджер высшего звена,< 50,0.0,86.0,37.0,Строительство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5504,1110096,Поступление зарплаты на счет,Покупка автомобиля,0.0,0.27,мужской,2,0,высшее,рабочий,>250,0.0,146.0,45.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5505,1110116,Поступление зарплаты на счет,Покупка недвижимости/ строительство,1.0,0.24,мужской,0,0,незаконченное высшее,специалист,>250,0.0,36.0,25.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5506,1110136,Форма банка (без печати работодателя),Ремонт,1.0,0.49,мужской,0,0,высшее,менеджер среднего звена,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5507,1110156,Форма банка (без печати работодателя),Ремонт,0.0,0.37,мужской,0,0,высшее,менеджер среднего звена,>250,0.0,179.0,40.0,Транспорт,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5508,1110176,Поступление зарплаты на счет,Покупка мебели,1.0,0.31,мужской,0,0,незаконченное высшее,торговый представитель,>250,0.0,28.0,24.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5509,1110196,2НДФЛ,Покупка автомобиля,1.0,0.39,мужской,2,0,высшее,вспомогательный персонал,>250,0.0,95.0,34.0,Другое,Государственное предприятие,женат / замужем,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,81.0,3.0,0.0,1.0,45.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5510,1110216,2НДФЛ,Покупка недвижимости/ строительство,0.0,0.55,мужской,0,0,высшее,вспомогательный персонал,>250,3.0,112.0,38.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5511,1110236,Форма банка (без печати работодателя),Ремонт,1.0,0.59,женский,0,0,среднее-специальное,специалист,< 50,0.0,8.0,51.0,Другое,ООО,женат / замужем,4.0,2.0,2.0,0.0,0.0,0.0377358491,0.0,0.0,0.0,0.0,0.75,7.0,1.0,153.0,8.0,2.0,0.0,9.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5512,1110256,Поступление зарплаты на счет,Ремонт,1.0,0.51,мужской,0,0,высшее,рабочий,>250,1.0,74.0,34.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5513,1110276,Свободная форма с печатью работодателя,Ремонт,1.0,0.59,мужской,1,0,высшее,специалист,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5514,1110296,Форма банка (без печати работодателя),Покупка мебели,0.0,0.27,женский,0,0,высшее,менеджер среднего звена,>250,0.0,215.0,50.0,Торговля,ОАО,женат / замужем,,,,,,,,,,,,,,,,,,,,,,,,,,
5515,1110316,Форма банка (без печати работодателя),Покупка автомобиля,1.0,0.43,мужской,0,0,среднее-специальное,вспомогательный персонал,>250,0.0,45.0,49.0,Транспорт,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5516,1110336,2НДФЛ,Ремонт,1.0,0.48,женский,0,0,высшее,менеджер среднего звена,< 50,1.0,125.0,50.0,Торговля,ООО,разведен / разведена,5.0,5.0,5.0,5.0,1.0,0.0322580645,0.0,2.0,0.0,0.0,0.75,3.0,1.0,30.0,4.0,2.0,0.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5517,1110356,Поступление зарплаты на счет,Ремонт,0.0,0.36,мужской,0,0,высшее,менеджер по продажам,>250,0.0,34.0,26.0,Торговля,ООО,гражданский брак,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.4,2.0,3.0,49.0,5.0,1.0,1.0,9.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5518,1110376,Поступление зарплаты на счет,Ремонт,1.0,0.43,женский,0,0,высшее,вспомогательный персонал,>250,0.0,33.0,31.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5519,1110396,Поступление зарплаты на счет,Ремонт,0.0,0.49,женский,0,0,высшее,специалист,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5520,1110416,Поступление зарплаты на счет,Ремонт,1.0,0.22,женский,0,0,высшее,специалист,>250,0.0,15.0,37.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5521,1110436,Поступление зарплаты на счет,Ремонт,0.0,0.59,женский,0,0,среднее,вспомогательный персонал,>250,0.0,20.0,25.0,Торговля,ООО,холост / не замужем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.0,32.0,4.0,0.0,0.0,14.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5522,1110456,Свободная форма с печатью работодателя,Ремонт,1.0,0.59,мужской,0,0,среднее-специальное,специалист,< 50,0.0,9.0,29.0,Другое,ООО,женат / замужем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.0,34.0,4.0,0.0,0.0,15.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5523,1110476,Поступление зарплаты на счет,Ремонт,1.0,0.48,мужской,0,0,высшее,вспомогательный персонал,>250,0.0,29.0,36.0,Торговля,ООО,разведен / разведена,6.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6,3.0,2.0,32.0,5.0,2.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5524,1110496,Форма банка (без печати работодателя),Ремонт,1.0,0.31,мужской,0,0,среднее-специальное,специалист,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5525,1110516,2НДФЛ,Покупка автомобиля,1.0,0.4,мужской,2,0,среднее,рабочий,>250,0.0,122.0,39.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5526,1110536,Свободная форма с печатью работодателя,Ремонт,1.0,0.3,мужской,1,0,высшее,менеджер высшего звена,< 50,0.0,104.0,43.0,Строительство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5527,1110556,2НДФЛ,Ремонт,0.0,0.59,мужской,0,0,незаконченное высшее,специалист,>250,0.0,51.0,26.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5528,1110576,Поступление зарплаты на счет,Покупка недвижимости/ строительство,1.0,0.51,мужской,1,0,Высшее/Второе высшее/Ученая степень,специалист,>250,0.0,49.0,33.0,Строительство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5529,1110596,Поступление зарплаты на счет,Ремонт,1.0,0.52,женский,1,0,среднее-специальное,вспомогательный персонал,>250,0.0,82.0,34.0,Торговля,ООО,холост / не замужем,1.0,1.0,1.0,1.0,1.0,0.037037037,0.0,2.0,0.0,0.0,0.5,2.0,2.0,26.0,4.0,0.0,0.0,3.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5530,1110616,Поступление зарплаты на счет,Ремонт,0.0,0.47,мужской,0,0,среднее,рабочий,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5531,1110636,Поступление зарплаты на счет,Ремонт,0.0,0.34,мужской,2,0,второе высшее,специалист,>250,1.0,149.0,40.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5532,1110656,2НДФЛ,Ремонт,0.0,0.35,мужской,1,0,среднее-специальное,вспомогательный персонал,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5533,1110676,Поступление зарплаты на счет,Покупка автомобиля,0.0,0.59,мужской,1,0,высшее,менеджер среднего звена,>250,0.0,160.0,35.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5534,1110696,2НДФЛ,Покупка мебели,1.0,0.39,мужской,1,0,высшее,специалист,>250,3.0,92.0,31.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5535,1110716,Форма банка (без печати работодателя),Покупка мебели,1.0,0.3,женский,1,0,среднее-специальное,рабочий,>250,0.0,190.0,42.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5536,1110736,Поступление зарплаты на счет,Покупка мебели,0.0,0.44,женский,0,0,Высшее/Второе высшее/Ученая степень,специалист,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5537,1110756,Поступление зарплаты на счет,Ремонт,1.0,0.34,женский,0,0,высшее,вспомогательный персонал,>250,0.0,101.0,26.0,Торговля,ООО,холост / не замужем,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
5538,1110776,Поступление зарплаты на счет,Ремонт,0.0,0.33,женский,2,0,среднее-специальное,рабочий,>250,0.0,8.0,45.0,Торговля,ООО,женат / замужем,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,16.0,2.0,0.0,0.0,28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5539,1110796,Поступление зарплаты на счет,Ремонт,0.0,0.28,мужской,0,0,высшее,специалист,>250,0.0,42.0,26.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
